SMILES
O=N(=O)c1ccc(C=C)cc1
Cc1cscc1
COc1cccc(Cl)c1
Cc1ccc(cc1)c1ccccn1
Nc1ccc2nc[nH]c2c1
COC(=O)[C@@H](O)c1ccccc1
S=C(NC1CCCCC1)NC1CCCCC1
C[C@H]1CCCCC1=O
Nc1c(Br)cc(Br)cc1Br
COc1cccc(/C=C/C(=O)O)c1
O=CC1CC1
CC(C)(N)C#C
CCCC(=O)CC
CC(C)C=O
CC(=O)CCCCl
CCOC(=O)CC(=O)C(C)(C)C
CCCCC=C
[O]N1C=CC=C2C=CC=C[C@@H]12
Clc1cnc2ccccc2c1
CC(C)(C)OC(=O)NO
C1CCCC=CCC1
NC(=O)c1ccccc1I
c1ccc2c(c1)c1cccc3cccc2c13
CC(C)(C)OC(=O)N1CCC(CC1)C=O
NNC(=O)c1ccccc1
CN(C)CCCN
Nc1cc(Cl)ccc1Cl
CCc1cccc(C)c1N
O=N(=O)c1n[nH]c(Br)n1
Oc1ccccc1c1ccccc1
FC(F)(F)C(F)(I)C(F)(F)F
CCOC(=O)/C(=C/C)/C
CC(=O)c1ccccc1N
C[C@@H](CCC=C(C)C)CC(=O)O
O=C(C1CC1)c1ccccc1
OC(=O)C=C
CCC(=O)C
Fc1cccc(F)c1C=O
OC(=O)C1CCC(=O)CC1
OC(=O)c1ccc(cc1)C(=O)O
COC(OC)OC
ClCC=C
Oc1ccc2ccccc2c1
Cn1cccc1C=O
C[Si](C)(C)O[Si](C)(C)C
Cc1ccc(O)c(c1)C(=O)C
CC(=C)C(=O)OC[C@H]1CO1
CCCCC#C
Cc1ccccc1N
Clc1ccc2ccccc2n1
COc1sccc1
COc1ccc(CCN)cc1OC
COC(=O)c1ccc(Cl)cc1
Cn1ccc(C)n1
O=C[C@@H]1C[C@@H]2C[C@H]1C=C2
OC1(O)C(=O)c2ccccc2C1=O
OC(=O)[C@H]1CCCN1
Sc1ccc(Br)cc1
CC[Si](Cl)(CC)CC
Cc1cccc(C(=O)O)c1N
CC(=O)Nc1ccccc1Br
CCCC(=O)C
Cc1sccc1C
CC(=CCC[C@@](C)(O)C=C)C
CI
OC(=O)CCc1ccccc1O
ClC(=O)C(Cl)(Cl)Cl
C=Cc1ccncc1
O=N(=O)c1ccc(cc1)N=C=O
N#CCC#N
OCCCCCl
CNC
O=C(C1CCCC1)c1ccccc1
CCOC(=O)C(F)(F)Br
CCO/C=C/1\N=C(OC1=O)c1ccccc1
CC(=C)[C@@H]1CCC(=CC1)C
S(Sc1ccccc1)c1ccccc1
C1COc2ccccc2OCCOCCOc2ccccc2OCCO1
CSCC[C@@H](N)C(=O)O
CCCCCc1ccccn1
FC(F)(F)c1ccc(cc1)C#N
CC(C)(C)OOC(=O)c1ccccc1
NCc1ccc(cc1)C(=O)O
OC(=O)c1ccc2ccccc2c1O
OC(=O)CCCC(=O)c1ccccc1
Oc1ccc2c(=O)ccoc2c1
O=C1CCCC(=C1)Nc1ccccc1
CN(C)CCO
COc1ccc(Br)c(C=O)c1
CCOC(=O)C1CC1
C[C@@H](Cl)C=C
OC(=O)/C=C/c1ccccc1F
COC(C)(C)OC
Brc1ccccc1P(c1ccccc1)c1ccccc1
C[N+]1(CCOCC1)[O-]
CN(C=O)c1ccccc1
Cc1ccncn1
CC(C)CCCO
CO/C(=C/C(=O)OC)/C
C1CCCNCC1
Oc1ccc(F)cc1C=O
CCCC#CCO
CN(C)c1ccc(cc1)C(=O)c1ccc(cc1)N(C)C
Nc1ccccc1Oc1ccccc1
CCOC(=O)CC#N
ClCC(=O)CCl
Nc1ncnc2nc[nH]c12
OC(=O)CCBr
CC[C@]1(O)C(=O)OCc2c1cc1n(Cc3cc4ccccc4nc13)c2=O
Nc1ccc(C=C)cc1
CC(C)CBr
Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
ClCC#C
CCc1ccccc1N
NCC(=O)O
N[C@@H](Cc1ccccc1)C(=O)O
CCC(=O)c1ccccc1O
ClC(=O)Oc1ccccc1
c1ccc(nc1)c1ccccn1
Cc1cccc(=O)[nH]1
Cc1cc(C)c(c(C)c1)C(=O)Cl
CSc1cnccn1
c1ccc(cc1)c1ccccn1
CCOC(=O)CC(=O)C
O=C1Cc2ccccc2CO1
FC(F)(F)c1ccc(Br)cc1
O/N=C/c1ccccc1
Cc1cccc(I)c1
CCOC(=O)c1cnc2ccccc2c1Cl
O[C@@H](C(=O)O)c1ccc(F)cc1
[NH]c1cc(ccc1C(=O)O)C(=O)[O]
Brc1ccc2cnccc2c1
OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl
CC(=O)O[Si](C)(C)C
C1CCC(=CC1)N1CCOCC1
CCOC(=O)C1CCCCC1
CC1(C)[C@H]2CC[C@](C)(C2)C1=O
OC(=O)c1cnccn1
Fc1ccccc1Br
CCOC(=O)CCc1ccccc1
C/C=C(\C)/C(=O)O
ClCCCCc1ccccc1
C1OCOCO1
ClC(=O)c1ccc(Cl)cc1
CCSc1ccccc1
O=C1C[C@@H]2CC[C@H]1C2
Fc1ccc(Br)cc1
CC(C)c1ccc(C)cc1
CC(=C)CCl
Cc1ccc(SSc2ccc(C)cc2)cc1
ClN1C(=O)CCC1=O
Cc1cc(N)c(cc1C)N(=O)=O
N[C@H]1CC[C@@H](CC1)C[C@H]1CC[C@H](N)CC1
C1CCCCCC1
OC(=O)c1cc(F)cc(F)c1
N#CCCc1ccccc1
BrCCC1CCCCC1
O=Cc1cccc(c1)C#N
CC(C)c1cc(C(C)C)c(Br)c(c1)C(C)C
NC(=O)c1ccc(F)cc1
CC(C)(C)S
OCc1ccccn1
CC(C)(C)c1cccc(n1)C(C)(C)C
Ic1[nH]cnc1I
OC(=O)Cc1ccc(O)cc1
Brc1ccc2[nH]ccc2c1
CCCCC#CC
OC(=O)C/C=C/c1ccccc1
N#Cc1ccc2ccccc2c1
CO[Si](OC)(OC)c1ccccc1
O=Cc1oc2ccccc2c1
C(CP(c1ccccc1)c1ccccc1)CP(c1ccccc1)c1ccccc1
Fc1ccc(cc1)c1ccc(F)cc1
CC(=C)C(=O)OC(C)(C)C
CN(C)c1ccccc1
N#C[C@@H](c1ccccc1)c1ccccc1
CCCCC(=O)C(=O)C
ClC1CCCCC1
Brc1ccc2cc[nH]c2c1
Cc1[nH]c2ccccc2c1
NCC[C@H](O)C(=O)O
ClCC=O
C1Cc2cccc3cccc1c23
COc1ccc(CN)cc1
CCCCc1oc2ccccc2c1
Cc1cc(=O)[nH]c2ccccc12
CCOC(=O)CC(=O)OCC
CCC(C)(C)Br
Oc1ccc(cc1)N(=O)=O
CCN(CC)C=O
Fc1cnc[nH]c1=O
Brc1ccc(C=C)cc1
COc1cccc(Br)c1
O[C@@H](C(=O)O)c1ccccc1
Cn1cccn1
CCS
OC/C=C\c1ccccc1
OC(=O)c1c(O)cccc1O
OC(=O)C1CCCC1
OC(=O)CC#N
FC(F)(F)C(=O)CBr
COC1=CC(=O)c2ccccc2C1=O
OCc1sccc1
O=Cc1ccc2[nH]ccc2c1
Brc1ccccc1
Fc1c(F)c(Br)c(F)c(F)c1Br
CCOC(=O)NO
C#CCO[C@H]1CCCCO1
CCOC(=O)/C=C/C
OCCOCCOCCO
CCCCOc1ccc(CC(=O)NO)cc1
Clc1ccccc1CBr
OC[C@H]1O[C@H](O)[C@H](O)[C@@H]1O
OC(=O)c1ccc(Br)c(c1)C(=O)O
OCCCCCCCCCCO
CC[C@@H](C)CCO
CCOc1cccc(C=O)c1O
O=C1[C@H]2C[C@@H]3C[C@H](C2)C[C@H]1C3
CC(C)P(C(C)C)C(C)C
CC(C)(C)C(=O)OC(=O)C(C)(C)C
Cc1ccncc1N
OC(=O)Cc1ccccc1O
O[C@@H](CC(=O)O)C(=O)O
COC(=O)Cc1ccc(OC)cc1
CC(=C)C(=O)Cl
CC(C)(CO)CO
CCC(=C)C=O
Oc1c2ccccc2ccc1N(=O)=O
CC(C)c1ccccc1Br
O=C1CCCO1
Fc1ccc(Cl)cc1
COc1cc(Br)c(C=O)cc1OC
CCc1cccc(Br)c1
OC(=O)c1ccc(cc1)N1C(=O)C=CC1=O
Clc1cccc(Cl)n1
ClS(=O)(=O)Cc1ccccc1
ClC(=O)[C@@H](c1ccccc1)c1ccccc1
CCOC(=O)CC(=O)C(C)C
FC(F)(F)Sc1ccccc1
CSc1ccccc1C(=O)O
ClCC(=O)OC=C
FC(F)(F)c1cccc(Cl)n1
C=CCCCC#N
IN1C(=O)CCC1=O
OC(=O)c1ccc(F)cc1
OCc1cccc2ccccc12
NC1=C(CCC1)C#N
CCC1CCCCC1
CN(C)c1ccc(C=O)cc1
CC1(C)N(Cl)C(=O)N(Cl)C1=O
BrC1CCCCCC1
O=C1OC(=O)c2cccc3cccc1c23
Nc1cccc(Br)c1O
CCCCN(CCCC)CCCC
CC(=O)CCO
COC(=O)CBr
OC(=O)[C@@H](Cc1ccccc1)NC(=O)OC[C@@H]1c2ccccc2c2ccccc12
OC(=O)c1ccc(cc1)c1ccccc1
Fc1ccc2oc(=O)[nH]c2c1
COC(=O)c1ccccc1C
C[C@@H](Cl)C(=O)Cl
CC(=O)OC[C@H]1OC=C[C@H](OC(=O)C)[C@@H]1OC(=O)C
Clc1c[nH]nc1
ClCCC(=O)c1ccccc1
CCN(CC)c1ccc(C=O)c(O)c1
CC(C)N
CCOC(=O)Cc1ccc(O)cc1
CCCCOC(=O)c1ccccc1
Nc1cccc2C(=O)c3c(N)cccc3C(=O)c12
CCOC(=O)Cl
CCCCCC(=O)OC(=O)CCCCC
OC(=O)CCCCC(=O)O
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O
COc1cccc(C=O)c1O
CC(C)(C)I
S[C@@](c1ccccc1)(c1ccccc1)c1ccccc1
[S][P@]12S[P@]3([S])S[P@]([S])(S1)S[P@]([S])(S2)S3
N[C@@H](CCC(=O)O)C(=O)O
ClC[C@H]1CO1
Cc1cccc(C)c1N=C=O
Fc1c(F)c(F)c(c(F)c1F)c1c(F)c(F)c(F)c(F)c1F
O=CC1CCOCC1
CC(C)CCC#C
NCCc1ccccn1
CC(C)[C@@H](CC=C)C(=O)NC(=O)N
CC1(C)[C@H]2CC[C@]1(C)C(=O)C2
FC(F)(F)c1ccc(C=O)c(Br)c1
CO[C@@H](C(=O)O)c1ccccc1
O=C1CCCCO1
OC(=O)C1CCOCC1
c1ccc(cc1)c1cccc(n1)c1ccccc1
Nc1ccc(N)cc1
O=C1NC(=O)c2ccccc12
OC(=O)CN(CC(=O)O)CC(=O)O
CCOC(=O)c1cccc(Cl)c1
CCCCCCCCl
O=C/C=C/c1ccccc1
Fc1ccc(cc1)C(=O)CCCCl
Cc1cc(Cl)n(n1)c1ccccc1
c1cnccn1
Br/C(=C/c1ccccc1)/C=O
O=N(=O)c1sccc1
Nc1ccc(Br)cn1
CC(=O)c1ccccc1
OCCCCC#C
Oc1cccc2cnccc12
CCOC1=CC(=O)CCC1
OC(=O)c1cccc(I)c1
BrC1CC1
OC(=O)c1ccc(Cl)cc1
CC(=O)/C=C/c1ccccc1
O=N(=O)c1ccccc1CC#N
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc23)CC1
OC(=O)c1[nH]cnc1
Fc1ccc(cc1Cl)C#N
NCc1cccc(CN)c1
CC(C)(C)CC(=O)O
Cc1cc(C)cc(I)c1
CCOP(C)OCC
ClC(=O)Cl
Nc1cccc(c1)C#C
C[C@@]12CCC(=O)[CH][C]1CC[C@@H]1[C@H]2CC[C@@]2(C)[C@@H]1CC[C@@]2(O)C#C
Oc1ccc(cc1)C(F)(F)F
CC/C=C\CO
CCn1c(Cl)cnc1C
C[C@@H](O)[C@@H](N)C(=O)O
OC(=O)C1(CCCC1)c1ccc(Cl)cc1
O[C@H]([C@H]1C[C@@H]2CCN1C[C@@H]2C=C)c1ccnc2ccccc12
CCOC(=O)[C@H]1CCCCC1=O
C[C@@H](Br)Cc1ccccc1
CN(C)CCN
CCCCCC(=O)O
Ic1ccc2[nH]ccc2c1
Oc1cccnc1Br
CCOC(=O)C=C
OC(=O)c1ccc(F)cc1Cl
OC(=O)c1cc2ccccc2oc1=O
BrP(Br)Br
NCCCCCCN
CCOC(=O)CC(=O)C(F)(F)F
Clc1cccc(Cl)c1Cl
Cc1cc(C)c2CCCC(=O)c2c1
CCO/C(=N/O)/C
O=C1CCCC=C1
CC(C)(C)[C@H]1CC[C@H](O)CC1
OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F
c1ccc(cc1)[CH][N][N][CH]c1ccccc1
Fc1cccc2ccccc12
O=N(=O)c1ccc2C(=O)NS(=O)(=O)c2c1
C1CCC(CC1)[N][C][N]C1CCCCC1
CCOC(=O)NN
CC1(CO)COC1
Cc1cc(C)c(c(C)c1)S(=O)(=O)Cl
Nc1ccc(cc1)c1ccccc1
C1CC[C@@H]2CCCC[C@H]2C1
ClCCCC#C
C=CN1CCCC1=O
NC(=S)c1ccccc1
Cc1ccccc1C=O
CCOC(=O)c1c(C)[nH]cc1C
CC(C)N(C=O)C(C)C
OC(=O)[C@H]1CCCO1
CN(C)Cc1ccccc1
Cl[C@H]1CCCCC1=O
O=N(=O)c1ccc(Cl)nc1
C1CC1c1ccccc1
CCc1sccc1
OC(=O)c1[nH]ccc1
CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@H](O)[C@@H]1O
FN(S(=O)(=O)c1ccccc1)S(=O)(=O)c1ccccc1
CC(C)CCC[C@@H](C)CCO
Clc1ccnc2ccccc12
OC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
OC(=O)c1cccnc1Br
Fc1ccccc1I
Nc1ccc(I)cc1
Ic1c[nH]nc1
COC(=O)C(C)(C)C
NCC(F)(F)F
OC(=O)c1ccc(cc1)C(F)(F)F
OCCCCCCCCO
CC(C)(CCl)c1ccccc1
c1ccc2c(c1)c1ccccc1c1ccccc21
BrCCBr
CC(=O)c1cccc(Br)c1
OC(=O)c1cscn1
COc1ccccc1Cl
Brc1ncccn1
O=N(=O)c1cccc(C=C)c1
OC(=O)c1ccc(Br)cc1
Brc1cccc2C(=O)C(=O)Nc12
BrC#N
CC1=CC(=O)OC(C)(C)O1
COC(=O)[C@H]1CC(=O)[C@@H](CC1=O)C(=O)OC
Sc1ccc(Cl)cc1
Nc1cc(Br)ccc1Br
OC[C@H]1O[C@H](O)[C@H](O)[C@H](O)[C@@H]1O
OCCc1ccc(Cl)cc1
COc1cccc(Br)n1
OC(=O)C#C
CS(=O)(=O)Cl
Brc1ccc(Oc2ccccc2)cc1
Oc1ccc(C=O)c(O)c1
Cc1cccnc1C
OC(=O)c1cccc(c1)C(F)(F)F
CC(=CC=O)C
COC(=O)c1ccc(N)cc1
Clc1ccc(C=C)cc1
CC(C)OC(=O)C
CCOC(=O)C(C)(Br)C(=O)OCC
CCOC(=O)CC(=O)CCl
COC(=O)CCCCCC(=O)OC
O[C@@H]([C@@H](O)c1ccccc1)c1ccccc1
CC(=O)C(C)(C)C
OC(=O)/C=C/c1cccc2ccccc12
Clc1cnccn1
O=C1OC(=O)c2ccccc12
NC(=O)C(F)(F)F
COc1cccc(c1)C(=O)N
CC(=O)C(=O)c1ccccc1
CCC#CCBr
N#CC1CC1
C1CNc2ccccc2C1
CCC(=O)c1occc1
CCCCCCC#C
COc1ccc(cc1)P(c1ccc(OC)cc1)c1ccc(OC)cc1
CCCCCCCC
CC[N][C][N]CCCN(C)C
[N-]=[N+]=NP(Oc1ccccc1)(Oc2ccccc2)=O
CCN(CC)c1ccccc1
O=C(C1CCCCC1)C1CCCCC1
COC(=O)c1cnc(Cl)c(Cl)c1
CC(=O)Nc1ccc(cc1)C(F)(F)F
C[Si](C)(C)C#N
Nc1scnn1
CCOC(CCCN)OCC
NCCc1c[nH]c2ccccc12
CCCC#C
Clc1cccnc1
CCOC(=O)C(=O)C(F)(F)F
CSc1nccc(Cl)n1
OCc1ccc(cc1C(F)(F)F)C(F)(F)F
CC(=O)c1ccccc1C
Cc1ccc(cc1)S(=O)(=O)F
OC(=O)c1ccc(Cl)cc1Cl
OC(=O)[C@H]1CCCN1
Cc1cnccn1
S=c1cc[nH]cc1
O[C@@H](c1ccccc1)c1ccc(Cl)cc1
C[C@H](CCC=C(C)C)CC=O
C[C@H]1CCCO1
CC(NC=C)=O
N#CCNCC#N
CC1=CCOC1=O
N#Cc1[nH]ncn1
CCCC[C@H]1CO1
CCOC(=O)C(CC=C)C(=O)OCC
OC(=O)[C@H]1CCC(=O)N1
CC(C)CCO
ClCCCS(=O)(=O)Cl
Fc1c(Cl)cccc1C#N
OCC(Cl)(Cl)Cl
C=CCOCC=C
CCOC(=O)[CH][N][N]
Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12
CC(=CCCC(=C)C=C)C
C[C@@H](N)CN
C1C=Cc2ccccc12
Brc1cscc1
OCCc1ccccn1
Cc1ccc(C(=O)O)c(O)c1
O=C1CCCCCC1
Brc1ccc(C=O)cc1
Cc1cccnc1C(=O)O
OCCc1sccc1
Clc1ccc2nccn2n1
Cc1ccc(cc1)S(=O)(=O)N1CCCC1
CCN(CC)c1ccc2c(c1)Oc1cc(ccc1[C@@H]2c1ccc(cc1S(=O)(=O)[O])S(=O)(=O)Cl)N(CC)CC
[SiH2](c1ccccc1)c1ccccc1
CC(C)(C)C1CCC(=O)CC1
Cc1ccc(C)c(C=C)c1
NNS(=O)(=O)c1ccccc1
CC(=O)Oc1ccc(cc1)C(=O)C
CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)Cl)C(=O)C2
C(n1ccnc1)c1ccccc1
C1CCC(=CC1)c1ccccc1
O=C1OC(=O)[C@H]2CCCC[C@H]12
Brc1ccc(cc1)C#Cc1ccc(Br)cc1
C1CNC2=NCCCN2C1
Ic1ccccn1
FC(F)(F)C(=O)Oc1ccccc1
COC(=O)C(C)C
Clc1[nH]nc2ccccc12
FC(F)(F)c1ccccn1
C(Nc1ccccn1)c1ccccc1
CC1(C)[C@H]2CC[C@H](C2)C1=C
COC(=O)C#CC(=O)OC
ClP(=O)(Cl)c1ccccc1
O=C1CCO1
CCCCOC(=O)/C=C/c1ccccc1
CN(C)c1ccccc1c1ccccc1P(C1CCCCC1)C1CCCCC1
COc1ccc(N)cc1OC
CC(C)(C)OC(=O)C=C
COc1ccc(C=O)cc1OC
O(c1ccccc1)c1ccccc1
O=C1CCCN1c1ccccc1
Cc1ccccc1I
CC(C)(O)c1ccccc1
O=C1NCCO1
O=C1CN(C[C@@H]2N1CCc1ccccc21)C(=O)C1CCCCC1
Cc1cc(C)nc(N)c1
COc1c(Cl)cccc1Cl
COC(=O)c1ccc2cc[nH]c2c1
ClC(Cl)(Cl)C#N
Oc1ccc(I)cc1
CC(C)[C@@H]1CC[C@@H](C)CC1=O
c1ccc(cc1)/N=N/c1ccccc1
CCSSCC
CSc1ccc(Cl)cc1
NC=O
OCc1occc1
S=c1nc[nH]c2nc[nH]c12
N#Cc1ccccc1C#N
CC(=O)c1c(C)cccc1C
C[C@@H](N)C(=O)O
C1CNCCN1
Nc1cccc2ccc(O)cc12
CCCC#CC(=O)O
Cc1ccccc1N(=O)=O
BrCc1cccc(CBr)c1
COc1cccc(c1)C#N
O=C1C=Cc2cccc3cccc1c23
CC(C)CO
Fc1cccc(Br)c1
CS(=O)(=O)O
S=c1[nH]c2ccccc2s1
CCCCCCCCCCCCCCl
COC(=O)c1c[nH]c2ccccc12
CC(C)(C)Oc1ccc(C[C@H](N)C(=O)O)cc1
Fc1ccccc1C#N
COC(=O)CC(=O)Cl
N#Cc1ccncc1
Cl[C@H]1SC(=C(C)N1Cc1ccccc1)CCO
CC(=O)c1ccccn1
C[Si](C)(C)OP(O[Si](C)(C)C)O[Si](C)(C)C
Brc1ccc2ncccc2c1
CCc1cccc(N)c1
CCCSSC
ClC(=O)Cc1ccccc1
O=Cc1sccc1
Brc1ccccc1C=C
OC(=O)CCc1cccnc1
Clc1cscc1
NCCO
CC(=O)c1cccnc1
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O
ClCc1cccc2ccccc12
CCCCC[C@@H](O)C#C
CCC#CCO
Oc1ccccc1O
C=CCOc1ccccc1C=O
C[C@@H](NC(=O)C)C(=O)O
OC(=O)c1cccnc1Cl
N#Cc1occc1
Cc1c(Br)c(O)c(Br)cc1[C@]1(OS(=O)(=O)c2ccccc12)c1cc(Br)c(O)c(Br)c1C
CCCBr
C[C@@H](CCC=C(C)C)C=O
OCC(F)(F)C(F)(F)C(F)(F)C(F)F
S=c1[nH]cccn1
OC(=O)c1sccc1
CCN(CC)S(F)(F)F
COC(=O)CCCCl
Fc1cc(F)cc(F)c1
